meter_id,date,kwh_consumed
MTR-00355,2025-03-13,11.57
MTR-00355,2025-03-14,13.42
MTR-00355,2025-03-15,10.4
MTR-00355,2025-03-16,11.91
MTR-00355,2025-03-17,10.84
MTR-00355,2025-03-18,12.49
MTR-00355,2025-03-19,11.67
MTR-00355,2025-03-20,11.5
MTR-00355,2025-03-21,11.22
MTR-00355,2025-03-22,8.52
MTR-00355,2025-03-23,10.08
MTR-00355,2025-03-24,12.32
MTR-00355,2025-03-25,11.22
MTR-00355,2025-03-26,12.44
MTR-00355,2025-03-27,12.47
MTR-00355,2025-03-28,12.58
MTR-00355,2025-03-29,9.75
MTR-00355,2025-03-30,9.49
MTR-00355,2025-03-31,11.43
MTR-00355,2025-04-01,12.15
MTR-00355,2025-04-02,10.88
MTR-00355,2025-04-03,11.18
MTR-00355,2025-04-04,10.54
MTR-00355,2025-04-05,10.09
MTR-00355,2025-04-06,9.58
MTR-00355,2025-04-07,10.08
MTR-00355,2025-04-08,10.41
MTR-00355,2025-04-09,11.39
MTR-00355,2025-04-10,11.04
MTR-00355,2025-04-11,12.17
MTR-00355,2025-04-12,10.35
MTR-00355,2025-04-13,8.87
MTR-00355,2025-04-14,10.67
MTR-00355,2025-04-15,11.34
MTR-00355,2025-04-16,10.79
MTR-00355,2025-04-17,10.17
MTR-00355,2025-04-18,11.72
MTR-00355,2025-04-19,11.02
MTR-00355,2025-04-20,9.52
MTR-00355,2025-04-21,11.85
MTR-00355,2025-04-22,11.11
MTR-00355,2025-04-23,11.81
MTR-00355,2025-04-24,12.5
MTR-00355,2025-04-25,13.32
MTR-00355,2025-04-26,11.18
MTR-00355,2025-04-27,10.73
MTR-00355,2025-04-28,11.19
MTR-00355,2025-04-29,14.48
MTR-00355,2025-04-30,13.08
MTR-00355,2025-05-01,11.24
MTR-00355,2025-05-02,11.6
MTR-00355,2025-05-03,10.19
MTR-00355,2025-05-04,9.71
MTR-00355,2025-05-05,10.94
MTR-00355,2025-05-06,12.13
MTR-00355,2025-05-07,12.39
MTR-00355,2025-05-08,11.21
MTR-00355,2025-05-09,11.35
MTR-00355,2025-05-10,9.82
MTR-00355,2025-05-11,10.15
MTR-00355,2025-05-12,11.72
MTR-00355,2025-05-13,10.96
MTR-00355,2025-05-14,11.77
MTR-00355,2025-05-15,12.49
MTR-00355,2025-05-16,10.88
MTR-00355,2025-05-17,10.16
MTR-00355,2025-05-18,11.35
MTR-00355,2025-05-19,13.08
MTR-00355,2025-05-20,13.42
MTR-00355,2025-05-21,11.77
MTR-00355,2025-05-22,12.49
MTR-00355,2025-05-23,11.47
MTR-00355,2025-05-24,11.1
MTR-00355,2025-05-25,10.14
MTR-00355,2025-05-26,12.34
MTR-00355,2025-05-27,13.12
MTR-00355,2025-05-28,10.71
MTR-00355,2025-05-29,12.37
MTR-00355,2025-05-30,11.94
MTR-00355,2025-05-31,10.54
MTR-00355,2025-06-01,10.22
MTR-00355,2025-06-02,10.61
MTR-00355,2025-06-03,12.18
MTR-00355,2025-06-04,10.68
MTR-00355,2025-06-05,12.04
MTR-00355,2025-06-06,12.02
MTR-00355,2025-06-07,10.18
MTR-00355,2025-06-08,9.32
MTR-00355,2025-06-09,12.91
MTR-00355,2025-06-10,11.57
MTR-00355,2025-06-11,12.97
MTR-00355,2025-06-12,10.56
MTR-00355,2025-06-13,11.29
MTR-00355,2025-06-14,10.45
MTR-00355,2025-06-15,9.32
MTR-00355,2025-06-16,12.58
MTR-00355,2025-06-17,10.94
MTR-00355,2025-06-18,12.01
MTR-00355,2025-06-19,10.14
MTR-00355,2025-06-20,10.89
MTR-00355,2025-06-21,8.88
MTR-00355,2025-06-22,9.85
MTR-00355,2025-06-23,10.3
MTR-00355,2025-06-24,11.22
MTR-00355,2025-06-25,13.19
MTR-00355,2025-06-26,8.69
MTR-00355,2025-06-27,10.22
MTR-00355,2025-06-28,8.96
MTR-00355,2025-06-29,9.29
MTR-00356,2025-01-01,204.93
MTR-00356,2025-01-02,263.15
MTR-00356,2025-01-03,225.99
MTR-00356,2025-01-04,164.84
MTR-00356,2025-01-05,186.5
MTR-00356,2025-01-06,189.62
MTR-00356,2025-01-07,242.36
MTR-00356,2025-01-08,198.45
MTR-00356,2025-01-09,218.9
MTR-00356,2025-01-10,204.35
MTR-00356,2025-01-11,213.39
MTR-00356,2025-01-12,213.08
MTR-00356,2025-01-13,224.27
MTR-00356,2025-01-14,229.36
MTR-00356,2025-01-15,245.54
MTR-00356,2025-01-16,229.37
MTR-00356,2025-01-17,239.32
MTR-00356,2025-01-18,153.69
MTR-00356,2025-01-19,187.89
MTR-00356,2025-01-20,253.01
MTR-00356,2025-01-21,235.97
MTR-00356,2025-01-22,208.67
MTR-00356,2025-01-23,209.3
MTR-00356,2025-01-24,230.64
MTR-00356,2025-01-25,196.11
MTR-00356,2025-01-26,218.76
MTR-00356,2025-01-27,218.97
MTR-00356,2025-01-28,222.02
MTR-00356,2025-01-29,222.68
MTR-00356,2025-01-30,221.8
MTR-00356,2025-01-31,227.37
MTR-00356,2025-02-01,174.25
MTR-00356,2025-02-02,206.65
MTR-00356,2025-02-03,251.66
MTR-00356,2025-02-04,244.64
MTR-00356,2025-02-05,248.82
MTR-00356,2025-02-06,276.76
MTR-00356,2025-02-07,232.12
MTR-00356,2025-02-08,222.87
MTR-00356,2025-02-09,209.3
MTR-00356,2025-02-10,218.85
MTR-00356,2025-02-11,268.91
MTR-00356,2025-02-12,230.93
MTR-00356,2025-02-13,238.49
MTR-00356,2025-02-14,241.91
MTR-00356,2025-02-15,199.12
MTR-00356,2025-02-16,224.84
MTR-00356,2025-02-17,236.85
MTR-00356,2025-02-18,215.1
MTR-00356,2025-02-19,250.9
MTR-00356,2025-02-20,247.13
MTR-00356,2025-02-21,232.91
MTR-00356,2025-02-22,224.77
MTR-00356,2025-02-23,210.38
MTR-00356,2025-02-24,205.85
MTR-00356,2025-02-25,217.17
MTR-00356,2025-02-26,234.43
MTR-00356,2025-02-27,255.95
MTR-00356,2025-02-28,222.22
MTR-00356,2025-03-01,202.25
MTR-00356,2025-03-02,211.95
MTR-00356,2025-03-03,261.25
MTR-00356,2025-03-04,247.28
MTR-00356,2025-03-05,251.38
MTR-00356,2025-03-06,211.61
MTR-00356,2025-03-07,260.82
MTR-00356,2025-03-08,185.31
MTR-00356,2025-03-09,202.23
MTR-00356,2025-03-10,245.17
MTR-00356,2025-03-11,218.55
MTR-00356,2025-03-12,219.42
MTR-00356,2025-03-13,235.88
MTR-00356,2025-03-14,252.9
MTR-00356,2025-03-15,197.89
MTR-00356,2025-03-16,196.69
MTR-00356,2025-03-17,244.26
MTR-00356,2025-03-18,240.27
MTR-00356,2025-03-19,246.67
MTR-00356,2025-03-20,229.43
MTR-00356,2025-03-21,247.69
MTR-00356,2025-03-22,196.18
MTR-00356,2025-03-23,203.6
MTR-00356,2025-03-24,225.75
MTR-00356,2025-03-25,208.67
MTR-00356,2025-03-26,242.68
MTR-00356,2025-03-27,231.68
MTR-00356,2025-03-28,227.76
MTR-00356,2025-03-29,194.66
MTR-00356,2025-03-30,153.73
MTR-00356,2025-03-31,225.62
MTR-00356,2025-04-01,244.26
MTR-00356,2025-04-02,220.45
MTR-00356,2025-04-03,217.47
MTR-00356,2025-04-04,229.14
MTR-00356,2025-04-05,210.35
MTR-00356,2025-04-06,197.61
MTR-00356,2025-04-07,222.97
MTR-00356,2025-04-08,236.74
MTR-00356,2025-04-09,260.77
MTR-00356,2025-04-10,238.43
MTR-00356,2025-04-11,243.0
MTR-00356,2025-04-12,195.61
MTR-00356,2025-04-13,204.22
MTR-00356,2025-04-14,238.65
MTR-00356,2025-04-15,243.5
MTR-00356,2025-04-16,248.03
MTR-00356,2025-04-17,250.63
MTR-00356,2025-04-18,279.73
MTR-00356,2025-04-19,230.44
MTR-00356,2025-04-20,189.27
MTR-00356,2025-04-21,186.16
MTR-00356,2025-04-22,238.7
MTR-00356,2025-04-23,225.79
MTR-00356,2025-04-24,249.79
MTR-00356,2025-04-25,251.26
MTR-00356,2025-04-26,228.14
MTR-00356,2025-04-27,201.54
MTR-00356,2025-04-28,253.4
MTR-00356,2025-04-29,237.86
MTR-00356,2025-04-30,220.43
MTR-00356,2025-05-01,244.09
MTR-00356,2025-05-02,234.74
MTR-00356,2025-05-03,223.35
MTR-00356,2025-05-04,213.54
MTR-00356,2025-05-05,223.29
MTR-00356,2025-05-06,244.52
MTR-00356,2025-05-07,237.56
MTR-00356,2025-05-08,225.54
MTR-00356,2025-05-09,218.18
MTR-00356,2025-05-10,196.31
MTR-00356,2025-05-11,176.46
MTR-00356,2025-05-12,206.78
MTR-00356,2025-05-13,250.09
MTR-00356,2025-05-14,216.84
MTR-00356,2025-05-15,228.79
MTR-00356,2025-05-16,236.8
MTR-00356,2025-05-17,170.2
MTR-00356,2025-05-18,195.25
MTR-00356,2025-05-19,226.89
MTR-00356,2025-05-20,228.84
MTR-00356,2025-05-21,262.49
MTR-00356,2025-05-22,242.13
MTR-00356,2025-05-23,238.1
MTR-00356,2025-05-24,151.57
MTR-00356,2025-05-25,214.5
MTR-00356,2025-05-26,214.51
MTR-00356,2025-05-27,238.28
MTR-00356,2025-05-28,251.49
MTR-00356,2025-05-29,249.03
MTR-00356,2025-05-30,231.69
MTR-00356,2025-05-31,200.07
MTR-00356,2025-06-01,212.06
MTR-00356,2025-06-02,239.3
MTR-00356,2025-06-03,204.6
MTR-00356,2025-06-04,237.68
MTR-00356,2025-06-05,236.05
MTR-00356,2025-06-06,217.42
MTR-00356,2025-06-07,208.61
MTR-00356,2025-06-08,205.36
MTR-00356,2025-06-09,240.0
MTR-00356,2025-06-10,228.6
MTR-00356,2025-06-11,262.76
MTR-00356,2025-06-12,228.95
MTR-00356,2025-06-13,261.49
MTR-00356,2025-06-14,201.02
MTR-00356,2025-06-15,192.98
MTR-00356,2025-06-16,229.32
MTR-00356,2025-06-17,230.35
MTR-00356,2025-06-18,193.51
MTR-00356,2025-06-19,229.15
MTR-00356,2025-06-20,274.01
MTR-00356,2025-06-21,199.64
MTR-00356,2025-06-22,198.5
MTR-00356,2025-06-23,228.4
MTR-00356,2025-06-24,219.69
MTR-00356,2025-06-25,211.83
MTR-00356,2025-06-26,241.27
MTR-00356,2025-06-27,206.65
MTR-00356,2025-06-28,186.97
MTR-00356,2025-06-29,178.33
MTR-00357,2025-01-01,22.25
MTR-00357,2025-01-02,25.69
MTR-00357,2025-01-03,25.59
MTR-00357,2025-01-04,19.55
MTR-00357,2025-01-05,17.96
MTR-00357,2025-01-06,21.62
MTR-00357,2025-01-07,23.97
MTR-00357,2025-01-08,24.39
MTR-00357,2025-01-09,29.06
MTR-00357,2025-01-10,24.68
MTR-00357,2025-01-11,24.73
MTR-00357,2025-01-12,18.25
MTR-00357,2025-01-13,23.85
MTR-00357,2025-01-14,24.02
MTR-00357,2025-01-15,22.11
MTR-00357,2025-01-16,23.12
MTR-00357,2025-01-17,24.36
MTR-00357,2025-01-18,21.34
MTR-00357,2025-01-19,19.74
MTR-00357,2025-01-20,22.14
MTR-00357,2025-01-21,24.45
MTR-00357,2025-01-22,24.43
MTR-00357,2025-01-23,25.12
MTR-00357,2025-01-24,25.1
MTR-00357,2025-01-25,21.15
MTR-00357,2025-01-26,22.74
MTR-00357,2025-01-27,23.34
MTR-00357,2025-01-28,26.2
MTR-00357,2025-01-29,27.45
MTR-00357,2025-01-30,24.95
MTR-00357,2025-01-31,23.51
MTR-00357,2025-02-01,18.97
MTR-00357,2025-02-02,22.54
MTR-00357,2025-02-03,24.61
MTR-00357,2025-02-04,23.87
MTR-00357,2025-02-05,24.05
MTR-00357,2025-02-06,29.39
MTR-00357,2025-02-07,24.72
MTR-00357,2025-02-08,22.12
MTR-00357,2025-02-09,20.78
MTR-00357,2025-02-10,25.49
MTR-00357,2025-02-11,22.16
MTR-00357,2025-02-12,24.95
MTR-00357,2025-02-13,23.22
MTR-00357,2025-02-14,21.91
MTR-00357,2025-02-15,21.89
MTR-00357,2025-02-16,21.8
MTR-00357,2025-02-17,23.5
MTR-00357,2025-02-18,24.15
MTR-00357,2025-02-19,23.8
MTR-00357,2025-02-20,25.54
MTR-00357,2025-02-21,26.61
MTR-00357,2025-02-22,21.96
MTR-00357,2025-02-23,17.64
MTR-00357,2025-02-24,25.09
MTR-00357,2025-02-25,26.57
MTR-00357,2025-02-26,26.1
MTR-00357,2025-02-27,26.81
MTR-00357,2025-02-28,23.65
MTR-00357,2025-03-01,21.67
MTR-00357,2025-03-02,21.51
MTR-00357,2025-03-03,21.57
MTR-00357,2025-03-04,25.54
MTR-00357,2025-03-05,21.82
MTR-00357,2025-03-06,29.04
MTR-00357,2025-03-07,24.74
MTR-00357,2025-03-08,22.84
MTR-00357,2025-03-09,23.69
MTR-00357,2025-03-10,26.57
MTR-00357,2025-03-11,23.73
MTR-00357,2025-03-12,26.2
MTR-00357,2025-03-13,22.91
MTR-00357,2025-03-14,24.92
MTR-00357,2025-03-15,22.96
MTR-00357,2025-03-16,22.31
MTR-00357,2025-03-17,26.37
MTR-00357,2025-03-18,25.5
MTR-00357,2025-03-19,23.59
MTR-00357,2025-03-20,25.08
MTR-00357,2025-03-21,24.98
MTR-00357,2025-03-22,18.42
MTR-00357,2025-03-23,23.09
MTR-00357,2025-03-24,27.71
MTR-00357,2025-03-25,25.67
MTR-00357,2025-03-26,26.74
MTR-00357,2025-03-27,20.45
MTR-00357,2025-03-28,24.9
MTR-00357,2025-03-29,20.0
MTR-00357,2025-03-30,21.69
MTR-00357,2025-03-31,24.62
MTR-00357,2025-04-01,22.71
MTR-00357,2025-04-02,26.71
MTR-00357,2025-04-03,21.64
MTR-00357,2025-04-04,22.24
MTR-00357,2025-04-05,24.81
MTR-00357,2025-04-06,19.78
MTR-00357,2025-04-07,27.73
MTR-00357,2025-04-08,22.94
MTR-00357,2025-04-09,26.1
MTR-00357,2025-04-10,20.45
MTR-00357,2025-04-11,26.09
MTR-00357,2025-04-12,19.3
MTR-00357,2025-04-13,23.35
MTR-00357,2025-04-14,24.51
MTR-00357,2025-04-15,26.63
MTR-00357,2025-04-16,25.29
MTR-00357,2025-04-17,24.9
MTR-00357,2025-04-18,20.06
MTR-00357,2025-04-19,23.68
MTR-00357,2025-04-20,20.63
MTR-00357,2025-04-21,27.4
MTR-00357,2025-04-22,26.93
MTR-00357,2025-04-23,21.89
MTR-00357,2025-04-24,24.05
MTR-00357,2025-04-25,25.78
MTR-00357,2025-04-26,19.21
MTR-00357,2025-04-27,23.19
MTR-00357,2025-04-28,24.7
MTR-00357,2025-04-29,25.01
MTR-00357,2025-04-30,25.32
MTR-00357,2025-05-01,26.62
MTR-00357,2025-05-02,21.63
MTR-00357,2025-05-03,19.45
MTR-00357,2025-05-04,20.75
MTR-00357,2025-05-05,22.22
MTR-00357,2025-05-06,24.78
MTR-00357,2025-05-07,24.06
MTR-00357,2025-05-08,23.85
MTR-00357,2025-05-09,24.96
MTR-00357,2025-05-10,21.46
MTR-00357,2025-05-11,21.39
MTR-00357,2025-05-12,23.02
MTR-00357,2025-05-13,23.83
MTR-00357,2025-05-14,22.83
MTR-00357,2025-05-15,25.55
MTR-00357,2025-05-16,24.99
MTR-00357,2025-05-17,20.85
MTR-00357,2025-05-18,25.59
MTR-00357,2025-05-19,22.63
MTR-00357,2025-05-20,22.16
MTR-00357,2025-05-21,24.87
MTR-00357,2025-05-22,25.7
MTR-00357,2025-05-23,26.43
MTR-00357,2025-05-24,16.82
MTR-00357,2025-05-25,20.38
MTR-00357,2025-05-26,25.6
MTR-00357,2025-05-27,24.94
MTR-00357,2025-05-28,23.94
MTR-00357,2025-05-29,29.08
MTR-00357,2025-05-30,25.31
MTR-00357,2025-05-31,22.77
MTR-00357,2025-06-01,17.98
MTR-00357,2025-06-02,24.97
MTR-00357,2025-06-03,22.95
MTR-00357,2025-06-04,23.18
MTR-00357,2025-06-05,23.05
MTR-00357,2025-06-06,23.78
MTR-00357,2025-06-07,21.26
MTR-00357,2025-06-08,20.76
MTR-00357,2025-06-09,26.11
MTR-00357,2025-06-10,25.43
MTR-00357,2025-06-11,27.0
MTR-00357,2025-06-12,24.05
MTR-00357,2025-06-13,23.85
MTR-00357,2025-06-14,21.98
MTR-00357,2025-06-15,19.85
MTR-00357,2025-06-16,26.64
MTR-00357,2025-06-17,25.33
MTR-00357,2025-06-18,22.43
MTR-00357,2025-06-19,24.94
MTR-00357,2025-06-20,23.17
MTR-00357,2025-06-21,20.1
MTR-00357,2025-06-22,21.82
MTR-00357,2025-06-23,27.53
MTR-00357,2025-06-24,23.27
MTR-00357,2025-06-25,25.7
MTR-00357,2025-06-26,25.74
MTR-00357,2025-06-27,25.37
MTR-00357,2025-06-28,20.97
MTR-00357,2025-06-29,19.84
MTR-00358,2025-01-01,21.61
MTR-00358,2025-01-02,20.83
MTR-00358,2025-01-03,20.74
MTR-00358,2025-01-04,16.58
MTR-00358,2025-01-05,18.13
MTR-00358,2025-01-06,17.74
MTR-00358,2025-01-07,20.65
MTR-00358,2025-01-08,19.55
MTR-00358,2025-01-09,20.12
MTR-00358,2025-01-10,22.21
MTR-00358,2025-01-11,18.64
MTR-00358,2025-01-12,16.79
MTR-00358,2025-01-13,18.56
MTR-00358,2025-01-14,20.0
MTR-00358,2025-01-15,18.72
MTR-00358,2025-01-16,21.57
MTR-00358,2025-01-17,20.98
MTR-00358,2025-01-18,18.65
MTR-00358,2025-01-19,18.35
MTR-00358,2025-01-20,19.74
MTR-00358,2025-01-21,20.78
MTR-00358,2025-01-22,19.81
MTR-00358,2025-01-23,24.0
MTR-00358,2025-01-24,20.53
MTR-00358,2025-01-25,15.2
MTR-00358,2025-01-26,15.65
MTR-00358,2025-01-27,19.49
MTR-00358,2025-01-28,19.14
MTR-00358,2025-01-29,18.93
MTR-00358,2025-01-30,19.23
MTR-00358,2025-01-31,21.24
MTR-00358,2025-02-01,15.24
MTR-00358,2025-02-02,17.31
MTR-00358,2025-02-03,21.69
MTR-00358,2025-02-04,23.36
MTR-00358,2025-02-05,20.72
MTR-00358,2025-02-06,20.67
MTR-00358,2025-02-07,18.69
MTR-00358,2025-02-08,15.83
MTR-00358,2025-02-09,19.25
MTR-00358,2025-02-10,18.46
MTR-00358,2025-02-11,19.1
MTR-00358,2025-02-12,21.81
MTR-00358,2025-02-13,20.31
MTR-00358,2025-02-14,21.77
MTR-00358,2025-02-15,19.81
MTR-00358,2025-02-16,19.62
MTR-00358,2025-02-17,19.91
MTR-00358,2025-02-18,20.15
MTR-00358,2025-02-19,17.4
MTR-00358,2025-02-20,19.62
MTR-00358,2025-02-21,21.92
MTR-00358,2025-02-22,17.64
MTR-00358,2025-02-23,20.12
MTR-00358,2025-02-24,20.82
MTR-00358,2025-02-25,18.04
MTR-00358,2025-02-26,23.43
MTR-00358,2025-02-27,20.67
MTR-00358,2025-02-28,21.73
MTR-00358,2025-03-01,16.22
MTR-00358,2025-03-02,20.71
MTR-00358,2025-03-03,19.78
MTR-00358,2025-03-04,17.48
MTR-00358,2025-03-05,20.11
MTR-00358,2025-03-06,19.51
MTR-00358,2025-03-07,19.74
MTR-00358,2025-03-08,16.29
MTR-00358,2025-03-09,17.18
MTR-00358,2025-03-10,20.33
MTR-00358,2025-03-11,20.63
MTR-00358,2025-03-12,20.78
MTR-00358,2025-03-13,19.96
MTR-00358,2025-03-14,20.98
MTR-00358,2025-03-15,18.31
MTR-00358,2025-03-16,17.27
MTR-00358,2025-03-17,20.96
MTR-00358,2025-03-18,21.38
MTR-00358,2025-03-19,20.95
MTR-00358,2025-03-20,22.6
MTR-00358,2025-03-21,21.74
MTR-00358,2025-03-22,17.77
MTR-00358,2025-03-23,16.48
MTR-00358,2025-03-24,21.03
MTR-00358,2025-03-25,21.28
MTR-00358,2025-03-26,21.48
MTR-00358,2025-03-27,19.49
MTR-00358,2025-03-28,20.29
MTR-00358,2025-03-29,18.8
MTR-00358,2025-03-30,13.34
MTR-00358,2025-03-31,20.39
MTR-00358,2025-04-01,22.96
MTR-00358,2025-04-02,20.73
MTR-00358,2025-04-03,21.67
MTR-00358,2025-04-04,23.01
MTR-00358,2025-04-05,16.78
MTR-00358,2025-04-06,19.2
MTR-00358,2025-04-07,21.55
MTR-00358,2025-04-08,21.91
MTR-00358,2025-04-09,20.72
MTR-00358,2025-04-10,23.44
MTR-00358,2025-04-11,19.07
MTR-00358,2025-04-12,16.28
MTR-00358,2025-04-13,19.53
MTR-00358,2025-04-14,21.24
MTR-00358,2025-04-15,19.31
MTR-00358,2025-04-16,20.55
MTR-00358,2025-04-17,16.42
MTR-00358,2025-04-18,21.09
MTR-00358,2025-04-19,17.85
MTR-00358,2025-04-20,18.8
MTR-00358,2025-04-21,20.57
MTR-00358,2025-04-22,20.07
MTR-00358,2025-04-23,19.9
MTR-00358,2025-04-24,19.56
MTR-00358,2025-04-25,25.02
MTR-00358,2025-04-26,18.61
MTR-00358,2025-04-27,17.94
MTR-00358,2025-04-28,19.27
MTR-00358,2025-04-29,19.52
MTR-00358,2025-04-30,22.37
MTR-00358,2025-05-01,19.47
MTR-00358,2025-05-02,22.01
MTR-00358,2025-05-03,18.7
MTR-00358,2025-05-04,16.48
MTR-00358,2025-05-05,20.48
MTR-00358,2025-05-06,21.79
MTR-00358,2025-05-07,21.32
MTR-00358,2025-05-08,20.32
MTR-00358,2025-05-09,21.79
MTR-00358,2025-05-10,19.44
MTR-00358,2025-05-11,19.48
MTR-00358,2025-05-12,18.3
MTR-00358,2025-05-13,19.15
MTR-00358,2025-05-14,17.49
MTR-00358,2025-05-15,23.66
MTR-00358,2025-05-16,22.77
MTR-00358,2025-05-17,15.9
MTR-00358,2025-05-18,16.45
MTR-00358,2025-05-19,20.06
MTR-00358,2025-05-20,22.46
MTR-00358,2025-05-21,21.6
MTR-00358,2025-05-22,19.54
MTR-00358,2025-05-23,18.95
MTR-00358,2025-05-24,18.08
MTR-00358,2025-05-25,19.66
MTR-00358,2025-05-26,20.62
MTR-00358,2025-05-27,22.76
MTR-00358,2025-05-28,23.32
MTR-00358,2025-05-29,22.88
MTR-00358,2025-05-30,25.09
MTR-00358,2025-05-31,20.27
MTR-00358,2025-06-01,16.19
MTR-00358,2025-06-02,20.81
MTR-00358,2025-06-03,20.61
MTR-00358,2025-06-04,21.89
MTR-00358,2025-06-05,20.32
MTR-00358,2025-06-06,20.92
MTR-00358,2025-06-07,19.34
MTR-00358,2025-06-08,18.93
MTR-00358,2025-06-09,21.96
MTR-00358,2025-06-10,18.89
MTR-00358,2025-06-11,20.37
MTR-00358,2025-06-12,19.15
MTR-00358,2025-06-13,23.07
MTR-00358,2025-06-14,16.13
MTR-00358,2025-06-15,17.62
MTR-00358,2025-06-16,19.12
MTR-00358,2025-06-17,20.03
MTR-00358,2025-06-18,19.04
MTR-00358,2025-06-19,18.56
MTR-00358,2025-06-20,20.75
MTR-00358,2025-06-21,15.45
MTR-00358,2025-06-22,17.14
MTR-00358,2025-06-23,21.29
MTR-00358,2025-06-24,19.21
MTR-00358,2025-06-25,19.13
MTR-00358,2025-06-26,18.74
MTR-00358,2025-06-27,17.41
MTR-00358,2025-06-28,16.93
MTR-00358,2025-06-29,15.25
MTR-00359,2025-01-01,101.93
MTR-00359,2025-01-02,106.3
MTR-00359,2025-01-03,112.16
MTR-00359,2025-01-04,103.36
MTR-00359,2025-01-05,89.27
MTR-00359,2025-01-06,110.44
MTR-00359,2025-01-07,114.13
MTR-00359,2025-01-08,92.65
MTR-00359,2025-01-09,109.64
MTR-00359,2025-01-10,98.92
MTR-00359,2025-01-11,85.24
MTR-00359,2025-01-12,88.35
MTR-00359,2025-01-13,104.54
MTR-00359,2025-01-14,120.9
MTR-00359,2025-01-15,100.25
MTR-00359,2025-01-16,108.93
MTR-00359,2025-01-17,106.43
MTR-00359,2025-01-18,91.54
MTR-00359,2025-01-19,95.09
MTR-00359,2025-01-20,114.47
MTR-00359,2025-01-21,105.97
MTR-00359,2025-01-22,96.58
MTR-00359,2025-01-23,107.1
MTR-00359,2025-01-24,103.87
MTR-00359,2025-01-25,98.11
MTR-00359,2025-01-26,92.01
MTR-00359,2025-01-27,109.69
MTR-00359,2025-01-28,101.98
MTR-00359,2025-01-29,114.87
MTR-00359,2025-01-30,118.66
MTR-00359,2025-01-31,102.24
MTR-00359,2025-02-01,89.83
MTR-00359,2025-02-02,99.91
MTR-00359,2025-02-03,106.95
MTR-00359,2025-02-04,116.3
MTR-00359,2025-02-05,108.8
MTR-00359,2025-02-06,100.66
MTR-00359,2025-02-07,111.95
MTR-00359,2025-02-08,93.64
MTR-00359,2025-02-09,96.06
MTR-00359,2025-02-10,111.68
MTR-00359,2025-02-11,116.69
MTR-00359,2025-02-12,119.46
MTR-00359,2025-02-13,109.48
MTR-00359,2025-02-14,117.65
MTR-00359,2025-02-15,91.8
MTR-00359,2025-02-16,99.34
MTR-00359,2025-02-17,113.18
MTR-00359,2025-02-18,120.33
MTR-00359,2025-02-19,122.02
MTR-00359,2025-02-20,106.96
MTR-00359,2025-02-21,113.95
MTR-00359,2025-02-22,95.69
MTR-00359,2025-02-23,97.86
MTR-00359,2025-02-24,132.07
MTR-00359,2025-02-25,121.14
MTR-00359,2025-02-26,118.34
MTR-00359,2025-02-27,126.43
MTR-00359,2025-02-28,114.91
MTR-00359,2025-03-01,97.8
MTR-00359,2025-03-02,92.62
MTR-00359,2025-03-03,126.09
MTR-00359,2025-03-04,106.56
MTR-00359,2025-03-05,120.13
MTR-00359,2025-03-06,105.36
MTR-00359,2025-03-07,107.62
MTR-00359,2025-03-08,94.15
MTR-00359,2025-03-09,91.04
MTR-00359,2025-03-10,110.86
MTR-00359,2025-03-11,97.85
MTR-00359,2025-03-12,110.96
MTR-00359,2025-03-13,101.55
MTR-00359,2025-03-14,105.53
MTR-00359,2025-03-15,90.41
MTR-00359,2025-03-16,98.29
MTR-00359,2025-03-17,109.63
MTR-00359,2025-03-18,100.66
MTR-00359,2025-03-19,118.93
MTR-00359,2025-03-20,117.51
MTR-00359,2025-03-21,105.67
MTR-00359,2025-03-22,91.95
MTR-00359,2025-03-23,95.2
MTR-00359,2025-03-24,107.81
MTR-00359,2025-03-25,114.09
MTR-00359,2025-03-26,100.99
MTR-00359,2025-03-27,124.15
MTR-00359,2025-03-28,120.16
MTR-00359,2025-03-29,94.64
MTR-00359,2025-03-30,96.68
MTR-00359,2025-03-31,126.92
MTR-00359,2025-04-01,95.69
MTR-00359,2025-04-02,113.83
MTR-00359,2025-04-03,92.83
MTR-00359,2025-04-04,113.67
MTR-00359,2025-04-05,101.93
MTR-00359,2025-04-06,100.28
MTR-00359,2025-04-07,121.66
MTR-00359,2025-04-08,115.44
MTR-00359,2025-04-09,106.34
MTR-00359,2025-04-10,122.4
MTR-00359,2025-04-11,102.51
MTR-00359,2025-04-12,105.84
MTR-00359,2025-04-13,93.69
MTR-00359,2025-04-14,110.9
MTR-00359,2025-04-15,94.12
MTR-00359,2025-04-16,111.26
MTR-00359,2025-04-17,106.11
MTR-00359,2025-04-18,124.06
MTR-00359,2025-04-19,89.32
MTR-00359,2025-04-20,88.57
MTR-00359,2025-04-21,110.23
MTR-00359,2025-04-22,115.81
MTR-00359,2025-04-23,98.44
MTR-00359,2025-04-24,130.1
MTR-00359,2025-04-25,121.66
MTR-00359,2025-04-26,101.0
MTR-00359,2025-04-27,88.35
MTR-00359,2025-04-28,118.85
MTR-00359,2025-04-29,112.93
MTR-00359,2025-04-30,113.93
MTR-00359,2025-05-01,108.11
MTR-00359,2025-05-02,113.9
MTR-00359,2025-05-03,109.03
MTR-00359,2025-05-04,90.34
MTR-00359,2025-05-05,117.24
MTR-00359,2025-05-06,110.6
MTR-00359,2025-05-07,100.05
