meter_id,zone_id,customer_type,contracted_capacity_kva,baseline_avg_kwh,monitoring_avg_kwh,monitoring_std_kwh,min_14d_rolling_kwh,alarm_count_cover_open,alarm_count_magnetic_tamper,alarm_count_reverse_energy,alarm_count_tilt,total_alarms,drop_ratio,min_drop_ratio
MTR-00480,ZONE-02,residential,10,23.101166666666664,23.66075,2.5619809701862817,20.82,0.0,0.0,0.0,0.0,0.0,-0.024223163332299347,0.0987468165388471
MTR-00481,ZONE-03,residential,5,21.375666666666667,21.611833333333333,2.3858736867863977,18.15,0.0,1.0,0.0,0.0,1.0,-0.011048388354359284,0.15090367551889228
MTR-00482,ZONE-09,commercial,50,62.538,61.4065,6.333752276428221,54.49,0.0,0.0,0.0,1.0,1.0,0.018092999456330472,0.1286897566279701
MTR-00483,ZONE-03,residential,5,17.0775,17.737833333333334,2.0155084365249087,14.6,0.0,0.0,0.0,0.0,0.0,-0.03866686185526769,0.1450739276826234
MTR-00484,ZONE-08,commercial,75,78.30833333333334,80.98866666666666,8.67882596069436,68.24,0.0,0.0,0.0,0.0,0.0,-0.03422794508885807,0.12857294881345116
MTR-00485,ZONE-05,residential,10,12.565499999999998,8.29525,1.9133331216632878,7.381428571428571,1.0,1.0,0.0,0.0,2.0,0.3398392423699813,0.4125638795568365
MTR-00486,ZONE-03,commercial,75,107.166,109.532,12.25706193975367,96.93,0.0,1.0,0.0,0.0,1.0,-0.022077897840732996,0.09551536868036492
MTR-00487,ZONE-04,commercial,75,46.394666666666666,47.935249999999996,5.5403738857695926,44.52,1.0,1.0,0.0,0.0,2.0,-0.03320604379813763,0.040406943326819045
MTR-00488,ZONE-06,residential,5,10.103,10.164,1.0018700162255396,9.13,0.0,0.0,0.0,0.0,0.0,-0.006037810551321465,0.0963080273186181
MTR-00489,ZONE-08,residential,5,18.694333333333336,19.257333333333335,2.1540115919779423,17.24,0.0,0.0,0.0,0.0,0.0,-0.030116077955886666,0.07779541037391036
MTR-00490,ZONE-07,commercial,75,84.26166666666667,85.14658333333334,8.620542545252576,76.54,0.0,0.0,0.0,0.0,0.0,-0.010502007634946686,0.0916391399806159
MTR-00491,ZONE-10,residential,5,14.343833333333333,14.532583333333333,1.400782191955523,13.894999999999998,0.0,0.0,0.0,0.0,0.0,-0.013158964944285145,0.03129103098892683
MTR-00492,ZONE-09,residential,10,21.7075,21.43525,2.4492560909712275,19.74,0.0,0.0,0.0,0.0,0.0,0.012541748243694584,0.09063687665553388
MTR-00493,ZONE-08,residential,5,18.6415,19.03475,1.9724582463548983,17.3,0.0,0.0,0.0,0.0,0.0,-0.021095405412654422,0.07196309309873128
MTR-00494,ZONE-07,residential,5,16.1225,16.139666666666667,1.6988596933540703,13.82,0.0,0.0,0.0,0.0,0.0,-0.001064764562981324,0.14281283919987586
MTR-00495,ZONE-03,residential,10,21.926499999999997,22.319416666666665,2.51893678245517,20.28,0.0,0.0,0.0,0.0,0.0,-0.017919716629041016,0.07509178391444127
MTR-00496,ZONE-05,commercial,25,52.217999999999996,52.75625,5.417344082829216,49.95357142857143,0.0,0.0,0.0,0.0,0.0,-0.010307748286031648,0.04336490427493522
MTR-00497,ZONE-02,residential,10,18.481333333333335,18.440749999999998,2.187394045453181,17.434285714285714,1.0,0.0,0.0,0.0,1.0,0.002195909386047412,0.056654333329898
MTR-00498,ZONE-04,residential,15,9.864166666666668,10.132,1.0936774753866272,9.06,0.0,0.0,0.0,0.0,0.0,-0.0271521500380163,0.08152403480611647
MTR-00499,ZONE-10,industrial,100,351.1433333333333,348.11716666666666,40.314098107119726,300.84,1.0,0.0,0.0,0.0,1.0,0.008618038218011548,0.1432558404450225
MTR-00500,ZONE-05,residential,15,19.286166666666666,19.329250000000002,2.270408900535376,17.11,0.0,0.0,0.0,0.0,0.0,-0.0022338982172023236,0.11283562484336784
